text,label
今天个股是普涨行情，现在我唯一的指标就是看茅台酒，它大涨，个股都跌，它今天要跌破两千元大关，山西焦化最少涨百分之五,积极
传媒股整体下跌。传媒股与疫情有关系。,消极
10连板妖股已成，坐等20连板,积极
37多么不吉利的数字，头7二737,消极
国信老板肯定被戴绿帽子了！！！！！,消极
中兴通讯助力中国联通实现5G通信云网络规模商用部署,积极
同仁们，如果看好新天这只票，十元左右已是进场机会，后势可期！个人之见，仅供大家参考,积极
证金还有多少筹码要卖？如果维持目前这成交量，估计还要耗几个月了！证金卖完一身轻，明珠一飞定冲天！,积极
上海老庄股真的不能碰，长期割韭菜,消极
尽显垃圾本色,消极
牛逼！设及的都是涨价题材,积极
要飞起来了，雪下的那么大，用电要飞起,积极
汇川目前处于1*1线，今天放量突破前期强势上升式洗盘，准备开启1*2线，耐心等待。,中性
华为合作新能源东批量生产,积极
明天加速,中性
今天加仓了，本3.109。下个交易日无资金加仓。,中性
庆祝长城汽车市值超越上汽1000亿元！祝贺,积极
北京生产的国药疫苗直接送到顺义库区（国药物流责任有限公司的），可以就近发往机场国药控股（北京）运往全国和世界。,积极
招商银行这两天反弹了8个多点，2选一还是选错了，中国平安你要加把劲当回龙头老大，应该反转了蓝筹白马天天创新高，平安加油,积极
今天涨势不错嘛,积极
九阴真经马上开始闭关修炼,消极
调整到位了，明天中阳收，此帖为证,积极
春节消费龙头、有业绩有热点、上涨空间己打开（11元）、低吸持有……,积极
尾盘翻红明天大涨然后直到疫情好转,积极
烂板出妖股,积极
来来来，让你们再脑补脑补,中性
卖吧！又没有破位，持有吧！这个德行！哎！就当做股市的修为吧！删软件了！,消极
今天如果保持这个搓揉线组合，后市可期,积极
兄弟大股东定曾，这么跌好吗！！！给点大股东面子啊,消极
快快跌跌跌倒闭退市,中性
2021年300802将成为大妖股。大家拭目以待。,积极
一个字，哎，不多说了，溜了溜了,消极
天际股份的新厂房可以由中铁装配承建,积极
国联水产分析贴：突破箱体困难重重，压力位还有两座大山。,积极
继续持仓，稳步上涨,积极
周三，周四，周五，三个涨停！,积极
子公司涨这么厉害，母公司这样,中性
我的五矿稀土涨了五个多点，大家赶紧买，开启上升模式了,积极
51山顶等你们来解套,消极
中信倒了，你起来你就是龙头,积极
还要探底啊,消极
帐户又创新高！还兴，每天新高高度都在增加，期待明天继续！,积极
一直坚定看好科大讯飞，不管谁抛我都不会抛,积极
快港电，中电，收购来吧，150亿便可购入千亿大企！,积极
优秀的一匹，小目标100本周见,积极
出现底分型的左K线随时准备入场等待3.68元以及2.98元我的成本负的28元等你下来,消极
大家准备好，沃森变妖森，扶摇直上九万里,积极
极度缩量了！明天要涨了，而且是大涨特涨！,积极
高手！高高手！证券公司最喜欢你这样优秀股民！,中性
我又买了做T,中性
巴菲特投资前最看重的是企业高管的个人道德素养和品质，天价科研费+超低价格股权激励说明什么？你品，你细品......,积极
太快了，设置的阳包阴报警一响，打开看还没一分钟就涨停了！,积极
还缺少一根大阳线要大涨了,积极
我将珍藏山西汾酒股票若干，绝不重蹈一手茅台也买不起的覆辙,积极
音飞不错。国资控股。必定辉煌腾达,积极
芯片就是，只有白酒才是值得买的,中性
春节前不会大涨了，只能等我4月初看看年报了，年底大家都要钱,积极
只要认可公司是在扎实推进战略的，短期资金风格带来的波动又算什么。,积极
白洁科技很优秀,积极
唯一一个露底的！业绩也不差啊……刚进来就这？自认倒霉了,消极
托居然删帖了！！！这是出完货跑路的征兆啊创元肯定新低了,消极
想涨就要高换手！大家都去买酒吃喝、新能源、矿了,积极
离目标越来越近了,积极
全仓买进，长期、长期、长期,积极
11月份卖掉了天齐锂业，买了这个四方达，气死了！重点还一直持有！,积极
致敬林园，茅台的持有并不是一蹴而就的，虽然我没有茅台，但我看到也很激动，林园先生确实是了不起的人物,积极
本人8.74的本决定持股三个月发帖为证！三月后现在还持股的必然翻倍！！！！！,积极
3.61元有支撑，明天先探底遇支撑强力反弹，企稳回升，三浪行情即刻展开。,积极
大盘都没你跌的多,消极
严重低估，市值最少两千亿市值,积极
新能源汽车板块开年来至今没有轮动到,中性
回补缺口，大势所趋，整个有色在调整，中旬左右以后还有一波。,积极
葛洲坝有镍矿，为什么不炒作,中性
下午要开始跌了,消极
每次跌我都很看好，我就喜欢跌！这是磨炼我的心性，忍常人不能忍也，必将厚报,积极
有色已开涨，化工板块还会远吗？,积极
国盛持股的公司肯定公司治理不完善,消极
南玻A被姚老板持有几年了，就这点涨幅能满足他吗？是不是值得期待呢？,中性
如果定增合并中石化，至少8个涨停,积极
钱一天一天的少了,消极
做完三波朗姿股份之后，接着做完三波中水渔业，今天再次入驻郑州煤电，看看是否有第三浪？,积极
每天都跌几分钱，哈哈笑死我了，这个庄家天天下面挂拖单，说实话庄家你还要收多少筹码，要不要大家都卖给你啊,消极
跳水大王,消极
减持完成，业绩涨800%，近期已回调40%，昨天两价齐升，阳普医疗还能不香吗？,中性
做好起飞,积极
坐等2元，满仓入手,积极
你以昨日收盘强拉上去几分，就给涨了？哈哈哈！,积极
坐等明天继续吃肉肉!,积极
明天补仓，按年利率2.1放置，就和这个鸟庄Pk一把，一起磨……………,积极
002617燃煤电厂应急重启,积极
希望下一个礼拜，都是一字板！,积极
mmp你个,消极
清仓了25介入,积极
明天上车，这波最少四板,积极
最少涨5个点,积极
满仓吃进,积极
再次感谢---强大主力！！提价令喜洋洋,积极
主力真会玩儿,中性
料制超级电容器1万次充放电循环后仍保持90%容量,积极
今天貌似有资金回补了,积极
，，隆鑫股价才3元，钱江摩托26元了,中性
1分钱玩一天，我T也没敢做，下周继续熬，我就要赚10个点，现在五个点我就不走,积极
为什么卖一7.6万压盘？,消极
电气设备板块整体上涨三倍。东方电气是不是没有设备？,中性
终于看到大宗交易了可以进场了，上一次启动也是大宗交易后开启的。,积极
质的优异！前程无限！冲高不断！龙头风范！,积极
持股待涨就行多方趋势,积极
为中国大A点赞！,积极
现在是全套，看看从哪里来资金突破？以什么因由突破、谁愿意来牵头突破？,积极
退市预警不知会否出现,中性
宇通在洛阳组建了自己的电池公司，全产业链发力。,积极
硫磺价格翻倍，对你无影响,中性
妥妥的！,积极
谁有燃气茅的气质？请告诉我，燃气板块茅是谁？给我推荐下！,中性
52.8接的盘，套死了，,消极
明天图形预测，突破向上,积极
再次触碰17.4附近，方可确认上涨模式。,积极
跌停板，买入，加油，有那么一点点激动。,积极
"""公司整体的数字化零售业务逆势增长11.40%，营收达1,161,344.34万元。""",中性
任凭庄家上下震荡，我自持股巍然不动！,积极
希望管事的能看见吧。多种善因，广积福|田，留给子孙耕。莫不知善恶轮回，因果饶过谁呀。,消极
迈为奔涨停去了！奋发图强！奋起直追才是关键的硬道理！,积极
关注，随时准备建仓,积极
垃圾市，利好公开就快跑。,消极
阳光大道,积极
流通这么小，只要团结不买不卖，这股就是下一个茅台。等机构自己卖来卖去，他们也不敢丢掉太多筹码。,积极
准备起飞了,积极
值得一搏的,积极
预计收盘6个点，下午不上车别说不给你机会。,积极
这个时候还在唱多的，不是就是托！,消极
有点想刷卡赌一把两个月内到11，能有10个点的收益，有建议的没,中性
你不是周期股吗你到他妈涨啊，人家顺周期化工都在涨,消极
哎，4个点的时候犹豫了，没上车,积极
这票有存在的意义吗,中性
加满国光连锁这座金山,积极
吃了两个板，今天早上9.5跑了，1个点的时候没接回来，后悔死了！,消极
怎么每只股票我一进来就跌，我一卖第二天就大涨,消极
大单砸盘，久横必跌，跌到退市,消极
感谢啊---果然杭州、上海强大私募买入！拉萨团弱必,积极
未来十年同方上百上千不要梦。信不信由你,积极
各位难兄难弟们，请你们高手讲讲，德必是不是属于消费类领域？是不是属于互联网区块链类行业？,中性
这股有前途啊，昨天涨了一分钱，今天怒涨两分，翻倍！,积极
这种走势标准的杀猪盘,消极
65咋办啊,中性
1688故意的吗,中性
两市排名倒数第六，谁给你的勇气？,中性
比特币37000美元一个了，神马矿机芯片独家测试商前途无量。据说比特币要涨到40万美元一枚。,积极
现在放这消息出来是要火上浇油吗？,中性
下周一开始（恒瑞医药）开始大涨了因为今天收盘价为全天最高价。,积极
完犊子了,消极
通威股份也行,积极
“化工茅台”--化工巨头万华化学股价再创新高，市值超越万科A。,积极
4.82满仓了，最多4.78吧，几分钱让给你们了！,积极
长城49的时候我的三一42，后来我去追长城，一路滑到31，证明我还是拥有三一,消极
0.93满仓买入感恩庄家嘎嘎,积极
今天晚上出公告，2020年预计赚～～亿，同比增长～～～百分点,积极
加油干就是了！,积极
预计明天一根长阳线拔地而起，笑而不语,积极
中国科研人员成功验证构建天地一体化量子通信网络的可行性。,中性
不见底牌不卖一股,积极
年前就有人说这货能上40，这等了快半年了，又倒回去了，不给力,消极
又要进icu了,消极
中国股市的标的，超越苹果,积极
